Date,Close,Adj. Close,P/E (LTM),EPS - Est High (NTM),EPS - Est Low (NTM),Volume,SI (%),Vol,# Buys,# Sell,# Hold,Total Rec,% Buy,% Sell,% Hold,Rating,Mkt Cap,EPS - Est Avg (NTM),std_5days,std_10days,std_15days
6/19/2007,30.46,22.37169068,21.95639716,1.86,1.43,46804710,1.032334254,0.162499808,13,1,10,24,0.541666667,0.041666667,0.416666667,4,291404.9833,69.81,0.2853419,0.411097447,0.390018175
6/20/2007,30.01,22.0411831,21.63202491,1.86,1.43,47088190,1.032334254,0.167186777,13,1,10,24,0.541666667,0.041666667,0.416666667,4,287099.9196,69.1,0.052249402,0.448751354,0.376383436
6/21/2007,30.22,22.19541997,21.78339863,1.86,1.43,57057460,1.032334254,0.165541489,13,1,10,24,0.541666667,0.041666667,0.416666667,4,289108.9493,69.67,0.218105479,0.44278914,0.33099247
6/22/2007,29.49,21.65926324,21.25719476,1.86,1.43,87955190,1.032334254,0.18473776,13,1,10,24,0.541666667,0.041666667,0.416666667,4,282125.1792,68.86,0.217416651,0.415730949,0.31522592
6/25/2007,29.49,21.65926324,21.25719476,1.86,1.43,53910770,1.032334254,0.179752325,13,1,10,24,0.541666667,0.041666667,0.416666667,4,282125.1792,68.66,0.413847798,0.404119069,0.364039179
6/26/2007,29.52,21.68129707,21.27881957,1.86,1.43,48340190,1.19048472,0.175226988,13,1,10,24,0.541666667,0.041666667,0.416666667,4,282412.1835,67.48,0.435465268,0.340587727,0.380722371
6/27/2007,29.87,21.93835852,21.5311091,1.86,1.43,54271650,1.19048472,0.176711881,13,1,10,24,0.541666667,0.041666667,0.416666667,4,285760.5664,68.14,0.34515214,0.267963513,0.390021977
6/28/2007,29.83,21.90898007,21.50227601,1.86,1.43,46188980,1.19048472,0.171451875,13,1,10,24,0.541666667,0.041666667,0.416666667,4,285377.8941,68.89,0.32337285,0.266007519,0.387552761
6/29/2007,29.47,21.64457401,21.24277821,1.86,1.43,71193850,1.19048472,0.170288595,13,1,10,24,0.541666667,0.041666667,0.416666667,4,281933.843,68.41,0.192613603,0.227325024,0.375122837
7/2/2007,29.74,21.84287856,21.43740156,1.87,1.43,47322800,1.19048472,0.174421058,13,1,10,24,0.541666667,0.041666667,0.416666667,4,284516.8813,69.61,0.196672316,0.21234406,0.403705456
7/3/2007,30.02,22.04852772,21.63923318,1.87,1.43,35193380,1.19048472,0.177431103,13,1,10,24,0.541666667,0.041666667,0.416666667,4,287195.5877,69.45,0.18146625,0.240529508,0.409607245
7/5/2007,29.99,22.02649388,21.61760837,1.86,1.35,47838460,1.19048472,0.177021107,14,1,10,25,0.56,0.04,0.4,4.0303,286908.5834,68.73,0.203543607,0.244030963,0.407784957
7/6/2007,29.97,22.01180465,21.60319182,1.78,1.35,57540940,1.19048472,0.174235852,14,1,10,25,0.56,0.04,0.4,4.0303,286717.2472,68.97,0.222148599,0.26178023,0.393425736
7/9/2007,29.87,21.93835852,21.5311091,1.78,1.35,33831560,1.19048472,0.155628261,14,1,10,25,0.56,0.04,0.4,4.0303,285760.5664,72.0699,0.233816167,0.261578541,0.363531619
7/10/2007,29.33,21.54174943,21.1418624,1.78,1.35,66014690,1.19048472,0.159643235,14,1,10,25,0.56,0.04,0.4,4.0303,280594.4899,70.28,0.114324101,0.24815094,0.330075028
7/11/2007,29.49,21.65926324,21.25719476,1.78,1.35,48014370,1.19048472,0.161272545,14,1,10,25,0.56,0.04,0.4,4.0303,282125.1792,70.73,0.288409431,0.385002368,0.313844062
7/12/2007,30.07,22.08525078,21.67527455,1.78,1.35,54296440,1.19048472,0.17475765,14,1,10,25,0.56,0.04,0.4,4.0303,287673.9281,72.79,0.300998339,0.495811278,0.26898752
7/13/2007,29.82,21.90163546,21.49506774,1.84,1.35,42166750,1.19048472,0.16488044,14,1,10,25,0.56,0.04,0.4,4.0303,285282.226,75.1,0.319812445,0.681450235,0.273474992
7/16/2007,30.03,22.05587233,21.64644146,1.86,1.35,48023160,1.19048472,0.166235992,14,1,9,24,0.583333333,0.041666667,0.375,4.06061,287291.2557,73.69,0.299966665,0.742103887,0.243012835
7/17/2007,30.7799,22.60664484,22.18698979,1.86,1.35,77534400,1.19048472,0.188125038,14,1,9,24,0.583333333,0.041666667,0.375,4.06061,294465.4053,73.79,0.327749905,0.774218603,0.244700011
7/18/2007,30.92,22.70954287,22.28797768,1.86,1.35,64427850,1.19048472,0.188659188,14,1,9,24,0.583333333,0.041666667,0.375,4.06061,295805.7152,73.32,0.47416548,0.675406825,0.345971511
7/19/2007,31.51,23.14287503,22.19014085,1.78,1.68,121132100,1.214193945,0.198690297,14,0,9,23,0.608695652,0,0.391304348,4.15625,295563.8,73.35,0.491942275,0.557063113,0.428599603
7/20/2007,31.16,22.88581358,21.94366197,1.78,1.7,98292860,1.214193945,0.195190484,14,0,9,23,0.608695652,0,0.391304348,4.15625,292280.8,71.63,0.688376061,0.568954402,0.587404412
7/23/2007,31.19,22.90784742,21.96478873,1.78,1.7,48909130,1.214193945,0.194288095,14,0,9,23,0.608695652,0,0.391304348,4.15625,292562.2,71.74,0.549868168,0.652153017,0.648098663
7/24/2007,30.8,22.62140752,21.69014085,1.78,1.7,62256940,1.214193945,0.177972604,14,0,9,23,0.608695652,0,0.391304348,4.15625,288904,69.25,0.280154604,0.742545324,0.671926293
7/25/2007,30.71,22.555306,21.62676056,1.78,1.7,55077900,1.060675991,0.178688662,14,0,9,23,0.608695652,0,0.391304348,4.15625,288059.8,86.1799,0.274280878,0.890969946,0.669141775
7/26/2007,29.98,22.01914926,21.11267606,1.78,1.7,87299560,1.060675991,0.200129302,14,0,9,23,0.608695652,0,0.391304348,4.15625,281212.4,84.01,0.323465609,0.933204718,0.670025544
7/27/2007,29.3901,21.58589055,20.69725352,1.78,1.7,69188290,1.060675991,0.20799841,14,0,9,23,0.608695652,0,0.391304348,4.15625,275679.138,84.0399,0.489152328,0.840589027,0.67044188
7/30/2007,29.4,21.59316172,20.70422535,1.78,1.7,67190300,1.060675991,0.208021744,14,0,9,23,0.608695652,0,0.391304348,4.15625,275772,82.7,0.720332425,0.80310373,0.710977966
7/31/2007,28.99,21.29203259,20.41549296,1.78,1.7,66553950,1.060675991,0.209440337,14,0,9,23,0.608695652,0,0.391304348,4.15625,271926.2,78.54,0.682053299,0.645264495,0.7426639
8/1/2007,29.3,21.51971559,20.63380282,1.78,1.7,80010360,1.060675991,0.210407343,14,0,9,23,0.608695652,0,0.391304348,4.15625,274834,77.31,0.668666436,0.505645508,0.778864345
8/2/2007,29.52,21.68129707,20.78873239,1.78,1.7,47939390,1.060675991,0.209365492,14,0,9,23,0.608695652,0,0.391304348,4.15625,276897.6,79.71,0.358425588,0.347194281,0.794072776
8/3/2007,28.9601,21.2700722,20.39443662,1.78,1.7,61536030,1.061185938,0.218810634,14,0,9,23,0.608695652,0,0.391304348,4.15625,271515.2002,76.7999,0.200383388,0.333356202,0.816353187
8/6/2007,29.54,21.6959863,20.8028169,1.78,1.7,59531660,1.061185938,0.231155102,15,0,9,24,0.625,0,0.375,4.1875,276952.0483,79,0.249131094,0.390359408,0.875501441
8/7/2007,29.55,21.70333091,20.80985915,1.78,1.7,49236100,1.061185938,0.230974191,14,0,9,23,0.608695652,0,0.391304348,4.16129,277045.8033,79.14,0.278576564,0.438951985,0.89035381
8/8/2007,30,22.03383849,21.12676056,1.78,1.7,52901320,1.061185938,0.22758954,14,0,9,23,0.608695652,0,0.391304348,4.16129,281264.7749,77.78,0.253296865,0.529188478,0.884154916
8/9/2007,28.92,21.2406203,20.36619718,1.78,1.7,72964660,1.061185938,0.261608709,14,0,9,23,0.608695652,0,0.391304348,4.16129,271139.243,74.11,0.369123695,0.617556836,0.851648402
8/10/2007,28.71,21.08638343,20.21830986,1.78,1.7,76577600,1.061185938,0.25153912,14,0,9,23,0.608695652,0,0.391304348,4.16129,269170.3896,74.7801,0.454376828,0.695550318,0.783464486
8/13/2007,28.63,21.02762653,20.16197183,1.78,1.7,55638540,1.061185938,0.250563313,14,0,9,23,0.608695652,0,0.391304348,4.16129,268420.3502,74.87,0.522714071,0.718807655,0.739969325
8/14/2007,28.27,20.83599727,19.9084507,1.78,1.7,42944040,1.061185938,0.24954009,14,0,9,23,0.608695652,0,0.391304348,4.16129,265045.1729,73.45,0.591329012,0.681012318,0.652982499
8/15/2007,28.1,20.71070121,19.78873239,1.78,1.7,48117670,1.061185938,0.228914988,14,0,9,23,0.608695652,0,0.391304348,4.16129,263451.3391,72.38,0.655003817,0.621946764,0.617131237
8/16/2007,27.81,20.49696088,19.58450704,1.78,1.7,81449820,1.061185938,0.227589426,14,0,9,23,0.608695652,0,0.391304348,4.16129,260732.4463,72.79,0.334260378,0.33334,0.564326595
8/17/2007,28.25,20.82125656,19.8943662,1.78,1.7,76737760,1.061185938,0.22360657,14,0,9,23,0.608695652,0,0.391304348,4.16129,264857.663,75.02,0.373470213,0.259692125,0.612618946
8/20/2007,28.26,20.82862691,19.90140845,1.78,1.7,49951920,1.061185938,0.22318517,14,0,9,23,0.608695652,0,0.391304348,4.16129,264951.4179,74.7,0.297355007,0.279992063,0.631981352
8/21/2007,28.07,20.68859014,19.76760563,1.78,1.7,50784310,1.061185938,0.222410573,14,0,9,23,0.608695652,0,0.391304348,4.16129,263170.0744,77.49,0.196137707,0.263092717,0.639920822
8/22/2007,28.22,20.79914549,19.87323944,1.78,1.7,44754820,1.061185938,0.223220025,14,0,9,23,0.608695652,0,0.391304348,4.16129,264576.3982,78.5,0.182400658,0.282614775,0.669366802
8/23/2007,28.3,20.85810834,19.92957746,1.78,1.7,33886570,1.061185938,0.224456202,14,0,9,23,0.608695652,0,0.391304348,4.16129,265326.4376,77.3,0.190446843,0.300630818,0.668983302
8/24/2007,28.81,21.23399651,20.28873239,1.78,1.7,45159000,1.036307458,0.223580336,14,0,9,23,0.608695652,0,0.391304348,4.16129,270107.9388,79.25,0.088600226,0.25591014,0.638321318
8/27/2007,28.49,20.99814511,20.06338028,1.78,1.7,32789410,1.036307458,0.216605273,14,0,9,23,0.608695652,0,0.391304348,4.16129,267107.7812,78.65,0.281016014,0.281513765,0.634096282
8/28/2007,27.93,20.58540515,19.66901408,1.78,1.7,43847370,1.036307458,0.225762378,14,0,9,23,0.608695652,0,0.391304348,4.16129,261857.5054,76.22,0.285078936,0.306956385,0.582218254
8/29/2007,28.59,21.07184867,20.13380282,1.78,1.7,45755150,1.036307458,0.238038777,14,0,9,23,0.608695652,0,0.391304348,4.16129,268045.3305,79.05,0.326726185,0.278066739,0.533544304
8/30/2007,28.45,20.96866368,20.03521127,1.78,1.7,33690710,1.036307458,0.234950308,14,0,9,23,0.608695652,0,0.391304348,4.16129,266732.7615,78.68,0.331783062,0.291395112,0.324443846
8/31/2007,28.73,21.17503366,20.23239437,1.78,1.7,42519860,1.036307458,0.236165047,14,0,9,23,0.608695652,0,0.391304348,4.16129,269357.8994,79.91,0.324468797,0.28123537,0.286725354
9/4/2007,28.81,21.23399651,20.28873239,1.78,1.7,45686100,1.036307458,0.227121907,14,0,9,23,0.608695652,0,0.391304348,4.16129,270107.9388,82.7,0.303842064,0.268222544,0.288678434
9/5/2007,28.48,20.99077475,20.05633803,1.78,1.7,47672300,1.036307458,0.218289735,15,0,9,24,0.625,0,0.375,4.1875,267014.0263,83.75,0.348022988,0.295456333,0.305414628
9/6/2007,28.91,21.30770007,20.35915493,1.85,1.7,45430570,1.036307458,0.225677985,15,0,9,24,0.625,0,0.375,4.1875,271045.4881,86.21,0.15594871,0.209669051,0.30681932
9/7/2007,28.44,20.96129333,20.02816901,1.85,1.7,52161810,1.036307458,0.223934259,15,0,9,24,0.625,0,0.375,4.1875,266639.0066,84.52,0.203174802,0.256289767,0.329490227
9/10/2007,28.48,20.99077475,20.05633803,1.85,1.7,37248700,1.036307458,0.186129075,15,0,9,24,0.625,0,0.375,4.1875,267014.0263,83.34,0.205985436,0.252033948,0.285068079
9/11/2007,28.93,21.32244078,20.37323944,1.85,1.7,34380080,1.036307458,0.192564634,15,0,9,24,0.625,0,0.375,4.1875,271232.9979,86.28,0.218929212,0.252173331,0.279715842
9/12/2007,28.93,21.32244078,20.37323944,1.85,1.7,42364680,1.036307458,0.192200634,15,0,9,24,0.625,0,0.375,4.1875,271232.9979,87.3,0.248937743,0.256030055,0.297620724
9/13/2007,29.16,21.49195898,20.53521127,1.85,1.7,35272480,1.036307458,0.190302312,15,0,9,24,0.625,0,0.375,4.1875,273389.3612,87.26,0.254302969,0.235679278,0.289671407
9/14/2007,29.04,21.4035147,20.45070423,1.85,1.7,33497280,1.036307458,0.189466868,15,0,9,24,0.625,0,0.375,4.1875,272264.3021,87.77,0.314117812,0.264405415,0.310264096
9/17/2007,28.725,21.17134848,20.22887324,1.85,1.7,39536300,1.036307458,0.189898175,15,0,9,24,0.625,0,0.375,4.1875,269311.0219,86.91,0.257429602,0.242500062,0.312978015
9/18/2007,28.93,21.32244078,20.37323944,1.85,1.7,77466930,1.036307458,0.184073152,15,0,9,24,0.625,0,0.375,4.1875,271232.9979,88.75,0.160763802,0.230230928,0.311194702
9/19/2007,28.67,21.13081152,20.19014085,1.85,1.7,94241880,1.036307458,0.187411958,15,0,9,24,0.625,0,0.375,4.1875,268795.3699,89,0.160763802,0.321546235,0.313442104
9/20/2007,28.4201,20.94662632,20.01415493,1.85,1.7,67162930,1.036307458,0.188541363,15,0,9,24,0.625,0,0.375,4.1875,266452.4343,89.65,0.207062792,0.370935638,0.230447288
9/21/2007,28.6499,21.1159971,20.17598592,1.85,1.7,135629300,1.036307458,0.189636946,15,0,9,24,0.625,0,0.375,4.1875,268606.9225,91.3,0.240890332,0.402691753,0.24280493
9/24/2007,29.08,21.43299613,20.47887324,1.78,1.7,104432500,1.036307458,0.195837681,15,0,9,24,0.625,0,0.375,4.1875,272639.3218,92.59,0.18239656,0.42770112,0.230926295
9/25/2007,29.5599,21.78669953,20.81683099,1.78,1.7,75609290,0.885543325,0.194309013,15,0,9,24,0.625,0,0.375,4.1875,277138.6206,93.4799,0.258144349,0.46585716,0.245581529
9/26/2007,29.5,21.74255109,20.77464789,1.85,1.7,60338900,0.885543325,0.189483292,15,0,9,24,0.625,0,0.375,4.1875,276577.0286,93.43,0.450204739,0.488011389,0.318332422
9/27/2007,29.49,21.73518074,20.76760563,1.85,1.7,43405100,0.885543325,0.172903527,15,0,9,24,0.625,0,0.375,4.1875,276483.2737,93.38,0.504958025,0.449452959,0.346603008
9/28/2007,29.46,21.71306967,20.74647887,1.85,1.7,45797390,0.885543325,0.155784339,15,0,9,24,0.625,0,0.375,4.1875,276202.0089,93.15,0.388902434,0.337355748,0.379214611
10/1/2007,29.7701,21.94162442,20.96485915,1.85,1.7,43874820,0.885543325,0.157007934,15,0,9,24,0.625,0,0.375,4.1875,279109.3492,93.41,0.192387375,0.217295918,0.375806342
10/2/2007,29.7,21.88995822,20.91549296,1.85,1.7,33702620,0.885543325,0.155195803,15,0,9,24,0.625,0,0.375,4.1875,278452.1271,92.36,0.125062005,0.156665832,0.395026163
10/3/2007,29.4525,21.7075419,20.74119718,1.85,1.7,37631660,0.885543325,0.158872034,15,0,9,24,0.625,0,0.375,4.1875,276131.6927,92.455,0.140852057,0.212184313,0.422171769
10/4/2007,29.71,21.89732858,20.92253521,1.85,1.7,37867410,0.885543325,0.15408456,15,0,9,24,0.625,0,0.375,4.1875,278545.8821,92.26,0.149285053,0.260956498,0.425240006
10/5/2007,29.84,21.99314321,21.01408451,1.85,1.7,45015520,0.885543325,0.147050584,15,0,9,24,0.625,0,0.375,4.1875,279764.6961,93.43,0.150561705,0.246187518,0.447111646
10/8/2007,29.84,21.99314321,21.01408451,1.85,1.7,30265630,0.885543325,0.132116427,15,0,9,24,0.625,0,0.375,4.1875,279764.6961,95.85,0.146389983,0.239116347,0.472323805
10/9/2007,30.0999,22.18469877,21.19711268,1.85,1.7,63623550,0.885543325,0.133890778,15,0,9,24,0.625,0,0.375,4.1875,282201.3866,95.3237,0.158267969,0.241525357,0.46919398
10/10/2007,30.23,22.2805871,21.28873239,1.85,1.7,32250500,0.884365958,0.125464462,15,0,9,24,0.625,0,0.375,4.1875,283421.1382,94.66,0.235230051,0.263293854,0.493123798
10/11/2007,29.91,22.0447357,21.06338028,1.85,1.7,50788140,0.884365958,0.132897213,15,0,9,24,0.625,0,0.375,4.1875,280420.9806,89.34,0.213593544,0.387562871,0.489003061
10/12/2007,30.17,22.23636497,21.24647887,1.85,1.7,31119080,0.884365958,0.133362992,15,0,9,24,0.625,0,0.375,4.1875,282858.6086,92.37,0.173851091,0.476506244,0.391114921
10/15/2007,30.04,22.14055033,21.15492958,1.85,1.7,47144370,0.884365958,0.13347023,15,0,9,24,0.625,0,0.375,4.1875,281639.7946,90.53,0.168069932,0.454410535,0.310588385
10/16/2007,30.32,22.34692031,21.35211268,1.85,1.7,56267750,0.884365958,0.127811016,15,0,9,24,0.625,0,0.375,4.1875,284264.9325,89.53,0.123488874,0.427309907,0.264613577
10/17/2007,31.08,22.90706739,21.88732394,1.85,1.7,86087800,0.884365958,0.148627039,15,0,9,24,0.625,0,0.375,4.1875,291390.3068,90.55,0.161338154,0.445831308,0.29002297
10/18/2007,31.16,22.96603024,21.94366197,1.78,1.7,49208550,0.884365958,0.141661178,15,0,9,24,0.625,0,0.375,4.1875,292140.3462,89.85,0.459706428,0.503155598,0.418106262
10/19/2007,30.17,22.23636497,21.24647887,1.78,1.7,75154020,0.884365958,0.185085872,15,0,9,24,0.625,0,0.375,4.1875,282858.6086,89.76,0.526858615,0.624116264,0.50317349
10/22/2007,30.51,22.48695708,21.48591549,1.78,1.7,58770470,0.884365958,0.186520535,15,0,9,24,0.625,0,0.375,4.1875,286046.2761,91.29,0.526858615,1.454428104,0.476159226
10/23/2007,30.9,22.77440098,21.76056338,1.78,1.7,49919650,0.884365958,0.184900532,15,0,9,24,0.625,0,0.375,4.1875,289702.7181,100.82,0.448296777,1.718841987,0.477919271
10/24/2007,31.25,23.03236345,22.00704225,1.78,1.7,77944620,0.825658855,0.181017028,15,0,9,24,0.625,0,0.375,4.1875,292984.1405,88.73,0.416088933,2.025586609,0.497458657
10/25/2007,31.99,23.57776981,21.07786357,1.97,1.63,169065000,0.827428673,0.193731684,15,0,9,24,0.625,0,0.375,4.1875,299280.4908,88.21,0.453618783,2.435337987,0.513338031
10/26/2007,35.03,25.81835813,23.08088655,2.01,1.66,288103800,0.827428673,0.357111065,15,0,8,23,0.652173913,0,0.347826087,4.21875,327721.0251,90,0.702694813,2.695717592,0.634078267
10/29/2007,34.57,25.47932174,22.77779754,2.01,1.68,114645200,0.827428673,0.363521723,15,0,8,23,0.652173913,0,0.347826087,4.21875,323417.5232,90.1,1.813361519,2.66271478,1.306890603
10/30/2007,35.57,26.21635737,23.43668668,2.01,1.68,107289700,0.827428673,0.370612425,15,0,8,23,0.652173913,0,0.347826087,4.21875,332772.9621,88.24,1.920994534,2.455863958,1.587222471
10/31/2007,36.81,27.13028155,24.25370922,2.01,1.68,185611800,0.827428673,0.378749344,15,0,8,23,0.652173913,0,0.347826087,4.21875,344373.7064,89.15,1.933111482,2.1019187,1.919403429
11/1/2007,37.06,27.31454046,24.4184315,2.01,1.68,152064200,0.827428673,0.372974585,15,0,8,23,0.652173913,0,0.347826087,4.21875,346712.5661,87.65,1.777267566,1.564510928,2.313367572
11/2/2007,37.06,27.31454046,24.4184315,2.01,1.68,96395340,0.827428673,0.37484643,15,0,8,23,0.652173913,0,0.347826087,4.21875,346712.5661,85.98,1.09156768,0.975704873,2.580786702
11/5/2007,36.73,27.0713187,24.20099809,2.01,1.68,75482670,0.827428673,0.380397393,15,0,8,23,0.652173913,0,0.347826087,4.21875,343625.2712,84.37,1.10726239,1.177615293,2.754808437
11/6/2007,36.41,26.8354673,23.99015356,2.01,1.68,100929300,0.827428673,0.384450806,15,0,8,23,0.652173913,0,0.347826087,4.21875,340631.5308,87.27,0.619378721,1.363430722,2.799659333
11/7/2007,35.52,26.17950559,23.40374223,2.01,1.68,74876880,0.827428673,0.402345406,15,0,8,23,0.652173913,0,0.347826087,4.21875,332305.1902,87.0438,0.269870339,1.419319086,2.770713334
11/8/2007,34.74,25.6046178,22.8898087,2.01,1.68,133745600,0.827428673,0.415579496,15,0,8,23,0.652173913,0,0.347826087,4.21875,325007.9478,83.58,0.638928791,1.43635186,2.701006338
11/9/2007,33.73,24.86021181,22.22433067,2.01,1.68,125123000,1.08275634,0.430327311,15,0,8,23,0.652173913,0,0.347826087,4.21875,315558.9545,78.89,0.948720191,1.364883389,2.583055223
11/12/2007,33.38,24.60224934,21.99371947,2.01,1.68,84857520,1.08275634,0.433754369,14,0,9,23,0.608695652,0,0.391304348,4.15625,312284.5509,77,1.227244882,1.169152114,2.328687143
11/13/2007,34.46,25.48222159,22.70531974,2.01,1.68,104298600,1.08275634,0.444687773,14,0,9,23,0.608695652,0,0.391304348,4.15625,322388.4249,79.86,1.251571013,0.932330414,2.079813407
11/14/2007,33.93,25.09030118,22.3561085,2.01,1.68,84057520,1.08275634,0.451110709,14,0,9,23,0.608695652,0,0.391304348,4.15625,317430.0423,78.51,0.845150874,0.621221914,1.797076197
11/15/2007,33.76,24.96459085,22.24409734,2.01,1.68,64012250,1.08275634,0.446880279,14,0,9,23,0.608695652,0,0.391304348,4.15625,315839.6177,77.85,0.549972727,0.422169002,1.513342878
11/16/2007,34.09,25.20861677,22.46153076,2.01,1.68,71116050,1.08275634,0.447260043,14,0,9,23,0.608695652,0,0.391304348,4.15625,318926.9125,78.6,0.394296842,0.355466829,1.305534738
11/19/2007,33.96,25.11248535,22.37587517,2.01,1.68,63014180,1.08275634,0.428277497,14,0,9,23,0.608695652,0,0.391304348,4.15625,317710.7055,79.18,0.399286864,0.483322988,1.339014563
11/20/2007,34.58,25.57095829,22.78438644,2.01,1.68,99998620,1.08275634,0.430034928,14,0,9,23,0.608695652,0,0.391304348,4.15625,323511.0776,80.39,0.26258332,0.533067642,1.368071984
